district,year_month,incident_count,heinous_ratio,night_incident_ratio,undetected_ratio,month_num,next_month_incidents,predicted_next_month_risk,risk_score_0_100
Raichur,2024-10,3,0.0,0.3333333333333333,0.0,10,3.0,3.8285258034465057,9.8
Raichur,2024-11,3,0.0,0.0,0.0,11,8.0,3.904334596593383,10.4
Raichur,2025-01,8,0.5,0.625,0.25,1,3.0,3.4114649336794214,6.2
Raichur,2025-02,3,0.0,0.0,0.0,2,1.0,3.2805846283105136,5.1
Raichur,2025-03,1,0.0,1.0,1.0,3,4.0,4.007775006427897,11.3
Raichur,2025-04,4,0.25,0.5,0.25,4,4.0,3.277254571464411,5.1
Raichur,2025-05,4,0.5,0.5,0.0,5,2.0,3.6092022687993177,7.9
Raichur,2025-06,2,0.0,0.0,0.0,6,4.0,3.5631034735529137,7.5
Raichur,2025-07,4,0.0,0.75,0.25,7,7.0,3.582897307755719,7.7
Raichur,2025-08,7,0.14285714285714285,0.5714285714285714,0.0,8,3.0,3.878290799280243,10.2
Raichur,2025-09,3,0.3333333333333333,0.0,0.0,9,2.0,3.413432619528262,6.3
Raichur,2025-10,2,0.5,0.5,0.0,10,5.0,3.947890415701957,10.8
Raichur,2025-11,5,0.6,0.4,0.2,11,3.0,3.520853987378899,7.2
Raichur,2025-12,3,0.0,0.0,0.0,12,3.0,3.9219762008521974,10.6
Raichur,2026-01,3,0.3333333333333333,0.3333333333333333,0.0,1,4.0,3.4461638227267866,6.5
Raichur,2026-02,4,0.75,0.25,0.0,2,2.0,3.610774754220697,7.9
Raichur,2026-03,2,0.0,1.0,0.0,3,3.0,3.2779274674882264,5.1
Raichur,2026-04,3,0.0,0.0,0.0,4,2.0,3.294417662149217,5.2
Raichur,2026-05,2,0.5,0.5,0.0,5,,3.579880004957121,7.7
Ramanagara,2022-01,7,0.14285714285714285,0.7142857142857143,0.0,1,4.0,3.3747779007536782,5.9
Ramanagara,2022-02,4,0.0,0.75,0.25,2,2.0,3.2202354512080307,4.6
Ramanagara,2022-03,2,0.0,0.0,0.5,3,3.0,3.1102070931356383,3.7
Ramanagara,2022-04,3,0.0,0.0,0.3333333333333333,4,4.0,3.373386164635123,5.9
Ramanagara,2022-05,4,0.0,1.0,0.25,5,1.0,3.286161570090668,5.2
Ramanagara,2022-06,1,1.0,0.0,0.0,6,4.0,3.9053183861866057,10.4
Ramanagara,2022-07,4,0.5,0.25,0.25,7,2.0,3.522333127220173,7.2
Ramanagara,2022-08,2,0.5,0.0,0.0,8,4.0,3.6731202789252277,8.4
Ramanagara,2022-09,4,0.25,0.25,0.0,9,2.0,3.337734719041849,5.6
Ramanagara,2022-10,2,0.0,0.0,0.0,10,2.0,3.9543864299875704,10.8
Ramanagara,2022-11,2,0.0,0.5,0.0,11,2.0,3.945967505786945,10.8
Ramanagara,2022-12,2,0.5,0.5,0.0,12,2.0,3.9498012940652796,10.8
Ramanagara,2023-01,2,0.0,0.5,0.0,1,5.0,3.1134280915131796,3.7
Ramanagara,2023-02,5,0.6,0.2,0.0,2,10.0,3.967081893736233,10.9
Ramanagara,2023-03,10,0.2,0.3,0.1,3,6.0,7.468640767670589,40.5
Ramanagara,2023-04,6,0.16666666666666666,0.3333333333333333,0.0,4,2.0,3.352073480852155,5.7
Ramanagara,2023-05,2,0.5,0.5,0.0,5,4.0,3.579880004957121,7.7
Ramanagara,2023-06,4,0.5,0.25,0.25,6,2.0,3.5399538565118807,7.3
Ramanagara,2023-07,2,1.0,0.5,0.0,7,3.0,3.8430372488159974,9.9
Ramanagara,2023-08,3,0.0,0.6666666666666666,0.0,8,2.0,3.387490970452554,6.0
Ramanagara,2023-09,2,0.5,0.5,0.0,9,2.0,3.5020395693275055,7.0
Ramanagara,2023-10,2,0.5,0.5,0.0,10,3.0,3.947890415701957,10.8
Ramanagara,2023-11,3,0.3333333333333333,0.6666666666666666,0.0,11,6.0,3.6622458079567393,8.4
Ramanagara,2023-12,6,0.16666666666666666,0.6666666666666666,0.0,12,6.0,3.9440552355483676,10.7
Ramanagara,2024-01,6,0.3333333333333333,0.5,0.0,1,4.0,3.8241422465513812,9.7
Ramanagara,2024-02,4,0.25,0.75,0.25,2,4.0,3.2576709554473036,4.9
Ramanagara,2024-03,4,0.75,0.25,0.0,3,3.0,3.576638933833444,7.6
Ramanagara,2024-04,3,0.3333333333333333,0.3333333333333333,0.0,4,1.0,3.4492101159137145,6.6
Ramanagara,2024-05,1,0.0,0.0,1.0,5,5.0,4.1254232240164,12.3
Ramanagara,2024-06,5,0.0,0.6,0.0,6,3.0,3.572006347447066,7.6
Ramanagara,2024-08,3,0.0,0.0,0.3333333333333333,8,5.0,3.5848710159911406,7.7
Ramanagara,2024-09,5,0.6,0.6,0.0,9,10.0,3.860878887958606,10.0
Ramanagara,2024-10,10,0.1,0.3,0.0,10,4.0,7.28935284160284,39.0
Ramanagara,2024-11,4,0.0,0.25,0.25,11,4.0,3.7474408013120764,9.1
Ramanagara,2024-12,4,0.25,0.0,0.5,12,5.0,3.6266471022812596,8.1
Ramanagara,2025-01,5,0.0,0.6,0.2,1,3.0,3.252748889513764,4.9
Ramanagara,2025-02,3,0.3333333333333333,0.0,0.0,2,2.0,3.461416466187595,6.7
Ramanagara,2025-03,2,0.0,0.0,0.0,3,3.0,3.2521660170599063,4.9
Ramanagara,2025-04,3,0.0,0.0,0.0,4,2.0,3.294417662149217,5.2
Ramanagara,2025-05,2,0.0,0.5,0.0,5,5.0,3.2848051185630793,5.2
Ramanagara,2025-06,5,0.4,0.0,0.0,6,4.0,3.6280028487571045,8.1
Ramanagara,2025-07,4,0.0,0.25,0.0,7,1.0,3.5296631987118037,7.2
Ramanagara,2025-08,1,0.0,0.0,0.0,8,2.0,3.6195542046806257,8.0
Ramanagara,2025-09,2,1.0,0.5,0.0,9,2.0,3.30254258244127,5.3
Ramanagara,2025-10,2,0.0,0.5,0.0,10,5.0,3.9377904488577133,10.7
Ramanagara,2025-11,5,0.2,0.6,0.0,11,4.0,3.9158829478639476,10.5
Ramanagara,2025-12,4,0.5,0.75,0.25,12,4.0,3.7214195870620723,8.9
Ramanagara,2026-01,4,0.0,0.75,0.0,1,3.0,3.164187822629516,4.1
Ramanagara,2026-02,3,0.3333333333333333,0.0,0.0,2,2.0,3.461416466187595,6.7
Ramanagara,2026-03,2,0.0,0.0,0.0,3,3.0,3.2521660170599063,4.9
Ramanagara,2026-04,3,0.0,0.3333333333333333,0.3333333333333333,4,7.0,3.39581986029588,6.1
Ramanagara,2026-05,7,0.2857142857142857,0.42857142857142855,0.2857142857142857,5,,3.6297704975012657,8.1
Shivamogga,2022-01,3,0.0,0.3333333333333333,0.0,1,2.0,3.251696209829922,4.9
Shivamogga,2022-02,2,0.5,0.0,0.0,2,3.0,3.493346758063163,6.9
Shivamogga,2022-03,3,0.3333333333333333,0.6666666666666666,0.0,3,3.0,3.465516874806441,6.7
Shivamogga,2022-04,3,0.0,0.6666666666666666,0.3333333333333333,4,7.0,3.369037620469273,5.9
Shivamogga,2022-05,7,0.14285714285714285,0.5714285714285714,0.0,5,2.0,3.2749144856597083,5.1
Shivamogga,2022-06,2,0.0,0.5,0.5,6,2.0,3.619311742681492,8.0
Shivamogga,2022-07,2,0.5,0.5,0.5,7,5.0,3.7688490073044005,9.3
Shivamogga,2022-08,5,0.2,0.8,0.0,8,4.0,3.700151049680275,8.7
Shivamogga,2022-09,4,0.5,0.5,0.0,9,3.0,3.483876003816605,6.8
Shivamogga,2022-10,3,0.3333333333333333,0.3333333333333333,0.0,10,1.0,3.6023169157058645,7.8
Shivamogga,2022-11,1,1.0,0.0,0.0,11,3.0,3.449722049829071,6.6
Shivamogga,2022-12,3,0.0,0.0,0.0,12,1.0,3.9219762008521974,10.6
Shivamogga,2023-01,1,0.0,0.0,0.0,1,7.0,3.2595511582007437,5.0
Shivamogga,2023-02,7,0.5714285714285714,0.5714285714285714,0.14285714285714285,2,3.0,4.005081161726216,11.3
Shivamogga,2023-03,3,0.3333333333333333,0.6666666666666666,0.0,3,4.0,3.465516874806441,6.7
Shivamogga,2023-04,4,0.0,0.5,0.25,4,5.0,3.2771095326439177,5.1
Shivamogga,2023-05,5,0.2,0.4,0.2,5,2.0,3.4201919529649736,6.3
Shivamogga,2023-07,2,1.0,0.5,0.0,7,3.0,3.8430372488159974,9.9
Shivamogga,2023-08,3,0.6666666666666666,0.6666666666666666,0.0,8,1.0,3.4410690520376614,6.5
Shivamogga,2023-10,1,0.0,1.0,0.0,10,2.0,4.079274018543846,11.9
Shivamogga,2023-11,2,0.0,1.0,0.0,11,5.0,4.168931015518329,12.6
Shivamogga,2023-12,5,0.8,0.6,0.2,12,4.0,3.6474687669889363,8.2
Shivamogga,2024-01,4,0.25,0.25,0.25,1,1.0,3.1581248350981794,4.1
Shivamogga,2024-02,1,1.0,0.0,0.0,2,6.0,3.6807105506339304,8.5
Shivamogga,2024-03,6,0.5,0.3333333333333333,0.3333333333333333,3,1.0,3.5029852929276224,7.0
Shivamogga,2024-04,1,0.0,0.0,0.0,4,3.0,3.321438491232526,5.5
Shivamogga,2024-05,3,0.0,0.3333333333333333,0.0,5,4.0,3.3361274464632205,5.6
Shivamogga,2024-06,4,0.0,0.25,0.0,6,4.0,3.48825431427453,6.9
Shivamogga,2024-07,4,0.5,0.25,0.0,7,3.0,3.564758976383904,7.5
Shivamogga,2024-08,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,8,7.0,3.68155768828403,8.5
Shivamogga,2024-09,7,0.0,0.42857142857142855,0.14285714285714285,9,1.0,3.6606693898396814,8.3
Shivamogga,2024-10,1,0.0,1.0,0.0,10,5.0,4.079274018543846,11.9
Shivamogga,2024-11,5,0.0,0.2,0.2,11,5.0,3.8882198766229816,10.3
Shivamogga,2024-12,5,0.2,0.0,0.2,12,3.0,3.961405787042495,10.9
Shivamogga,2025-01,3,0.3333333333333333,0.0,0.0,1,2.0,3.4896215331950327,6.9
Shivamogga,2025-02,2,0.0,1.0,0.0,2,3.0,3.285059596523663,5.2
Shivamogga,2025-04,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,4,2.0,3.429712445314247,6.4
Shivamogga,2025-05,2,0.0,0.5,0.5,5,2.0,3.244251900238907,4.8
Shivamogga,2025-06,2,0.0,0.5,0.0,6,4.0,3.5652503185325632,7.5
Shivamogga,2025-07,4,0.25,0.25,0.0,7,2.0,3.4496973496427,6.6
Shivamogga,2025-08,2,0.5,1.0,0.0,8,4.0,3.802179771597476,9.5
Shivamogga,2025-09,4,0.5,0.5,0.0,9,3.0,3.483876003816605,6.8
Shivamogga,2025-10,3,0.0,0.3333333333333333,0.0,10,8.0,3.8285258034465057,9.8
Shivamogga,2025-11,8,0.375,0.625,0.0,11,3.0,4.103408064823015,12.1
Shivamogga,2025-12,3,0.0,0.0,0.0,12,6.0,3.9219762008521974,10.6
Shivamogga,2026-01,6,0.5,0.3333333333333333,0.3333333333333333,1,4.0,3.5196014097174055,7.2
Shivamogga,2026-02,4,0.5,0.25,0.25,2,2.0,3.3534410789573967,5.7
Shivamogga,2026-03,2,1.0,0.5,0.0,3,3.0,3.509560934193073,7.1
Shivamogga,2026-04,3,0.0,0.3333333333333333,0.0,4,4.0,3.312815753841475,5.4
Shivamogga,2026-05,4,0.25,0.75,0.0,5,,3.3935487356738996,6.1
Tumakuru,2022-02,1,0.0,1.0,0.0,2,5.0,3.329114888840567,5.5
Tumakuru,2022-03,5,0.2,0.6,0.0,3,5.0,3.4957665163052725,6.9
Tumakuru,2022-04,5,0.4,0.2,0.0,4,4.0,3.5106782476649703,7.1
Tumakuru,2022-05,4,0.0,1.0,0.0,5,3.0,3.2789165760965555,5.1
Tumakuru,2022-06,3,0.3333333333333333,0.6666666666666666,0.3333333333333333,6,2.0,3.4115730030479137,6.2
Tumakuru,2022-07,2,1.0,0.0,0.0,7,2.0,3.8394986250464616,9.9
Tumakuru,2022-08,2,0.5,0.5,0.0,8,5.0,3.674446370773824,8.5
Tumakuru,2022-09,5,0.0,0.2,0.0,9,3.0,3.5365209131170854,7.3
Tumakuru,2022-10,3,0.0,0.3333333333333333,0.0,10,4.0,3.8285258034465057,9.8
Tumakuru,2022-11,4,0.25,0.25,0.0,11,3.0,3.6941273332534066,8.6
Tumakuru,2022-12,3,0.3333333333333333,0.0,0.0,12,3.0,3.7068350767625566,8.7
Tumakuru,2023-01,3,0.3333333333333333,0.6666666666666666,0.0,1,6.0,3.435953705687311,6.4
Tumakuru,2023-02,6,0.3333333333333333,0.6666666666666666,0.0,2,2.0,3.887787579870709,10.3
Tumakuru,2023-03,2,0.5,0.5,0.0,3,4.0,3.4344792548523815,6.4
Tumakuru,2023-04,4,0.0,0.5,0.0,4,4.0,3.2471791342878715,4.8
Tumakuru,2023-05,4,0.75,0.5,0.25,5,6.0,4.0066415614549085,11.3
Tumakuru,2023-06,6,0.0,0.3333333333333333,0.16666666666666666,6,1.0,3.51741772757862,7.1
Tumakuru,2023-07,1,1.0,1.0,0.0,7,6.0,4.051768920370622,11.6
Tumakuru,2023-08,6,0.3333333333333333,0.16666666666666666,0.0,8,2.0,3.5966914975163666,7.8
Tumakuru,2023-09,2,0.5,0.5,0.0,9,5.0,3.5020395693275055,7.0
Tumakuru,2023-10,5,0.0,1.0,0.0,10,5.0,4.068695597038618,11.8
Tumakuru,2023-11,5,0.4,0.2,0.2,11,3.0,3.6780803352227007,8.5
Tumakuru,2023-12,3,0.0,0.3333333333333333,0.0,12,3.0,3.8947914665559065,10.3
Tumakuru,2024-01,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,1,9.0,3.800882250922854,9.5
Tumakuru,2024-02,9,0.4444444444444444,0.3333333333333333,0.1111111111111111,2,4.0,5.59743320623729,24.7
Tumakuru,2024-03,4,0.0,0.25,0.25,3,4.0,3.2421816665370966,4.8
Tumakuru,2024-04,4,0.5,0.75,0.0,4,5.0,3.598756633317086,7.8
Tumakuru,2024-05,5,0.6,0.4,0.2,5,4.0,3.757223760607512,9.2
Tumakuru,2024-06,4,0.25,0.75,0.0,6,6.0,3.5162272796231644,7.1
Tumakuru,2024-07,6,0.0,0.0,0.0,7,4.0,3.6347706559587025,8.1
Tumakuru,2024-08,4,0.0,0.5,0.25,8,4.0,3.5422370157100587,7.3
Tumakuru,2024-09,4,0.0,0.75,0.0,9,5.0,3.3480202664707552,5.7
Tumakuru,2024-10,5,0.4,0.4,0.0,10,4.0,3.825600970587168,9.7
Tumakuru,2024-11,4,0.25,0.5,0.0,11,2.0,3.7694938706137755,9.3
Tumakuru,2024-12,2,1.0,0.0,0.0,12,3.0,3.509734397854713,7.1
Tumakuru,2025-01,3,0.0,0.6666666666666666,0.0,1,5.0,3.2077066188740155,4.5
Tumakuru,2025-02,5,0.0,0.4,0.0,2,7.0,3.3230362535738607,5.5
Tumakuru,2025-03,7,0.42857142857142855,0.42857142857142855,0.14285714285714285,3,6.0,4.069900581916814,11.8
Tumakuru,2025-04,6,0.16666666666666666,0.6666666666666666,0.16666666666666666,4,2.0,3.377710588591855,6.0
Tumakuru,2025-05,2,0.0,1.0,0.5,5,4.0,3.2393545676662336,4.8
Tumakuru,2025-06,4,0.25,0.5,0.0,6,2.0,3.4887351145198244,6.9
Tumakuru,2025-07,2,0.0,1.0,0.5,7,3.0,3.7643604263425243,9.2
Tumakuru,2025-08,3,0.3333333333333333,0.3333333333333333,0.0,8,4.0,3.5249410212244725,7.2
Tumakuru,2025-09,4,0.5,0.25,0.0,9,3.0,3.4213354609758415,6.3
Tumakuru,2025-10,3,0.6666666666666666,0.3333333333333333,0.0,10,3.0,3.45094285362898,6.6
Tumakuru,2025-11,3,0.3333333333333333,1.0,0.0,11,2.0,3.860181016025972,10.0
Tumakuru,2025-12,2,0.5,0.0,0.0,12,3.0,4.09235063059832,12.0
Tumakuru,2026-01,3,0.0,0.3333333333333333,0.0,1,5.0,3.251696209829922,4.9
Tumakuru,2026-02,5,0.4,0.6,0.0,2,2.0,3.7900588303289697,9.4
Tumakuru,2026-03,2,0.5,0.0,0.5,3,1.0,3.01066553043331,2.8
Tumakuru,2026-04,1,1.0,0.0,0.0,4,3.0,3.6626439173264846,8.4
Tumakuru,2026-05,3,0.0,0.3333333333333333,0.3333333333333333,5,,3.390718121742257,6.1
Udupi,2022-01,5,0.0,0.2,0.0,1,5.0,3.347382161050545,5.7
Udupi,2022-02,5,0.4,0.6,0.0,2,3.0,3.7900588303289697,9.4
Udupi,2022-03,3,0.3333333333333333,0.3333333333333333,0.0,3,1.0,3.430765598942253,6.4
Udupi,2022-04,1,0.0,1.0,0.0,4,4.0,3.3561611536237472,5.8
Udupi,2022-05,4,0.25,0.25,0.0,5,3.0,3.3092821473477327,5.4
Udupi,2022-06,3,0.3333333333333333,1.0,0.0,6,5.0,3.621142363503677,8.0
Udupi,2022-07,5,0.4,0.4,0.0,7,3.0,3.71071553264416,8.8
Udupi,2022-08,3,0.0,0.6666666666666666,0.3333333333333333,8,2.0,3.435628513100517,6.4
Udupi,2022-09,2,0.0,0.0,0.0,9,3.0,3.468675807029075,6.7
Udupi,2022-10,3,0.3333333333333333,0.3333333333333333,0.0,10,3.0,3.6023169157058645,7.8
Udupi,2022-12,3,0.0,0.6666666666666666,0.3333333333333333,12,4.0,3.728617844490286,8.9
Udupi,2023-01,4,0.25,0.25,0.25,1,4.0,3.1581248350981794,4.1
Udupi,2023-02,4,0.5,0.75,0.0,2,4.0,3.588084033723515,7.7
Udupi,2023-03,4,0.25,0.5,0.0,3,4.0,3.2248083574927864,4.7
Udupi,2023-04,4,0.0,0.5,0.25,4,3.0,3.2771095326439177,5.1
Udupi,2023-05,3,0.0,0.3333333333333333,0.3333333333333333,5,1.0,3.390718121742257,6.1
Udupi,2023-06,1,0.0,1.0,0.0,6,1.0,3.5730924044956014,7.6
Udupi,2023-07,1,1.0,0.0,0.0,7,4.0,3.870966116410341,10.1
Udupi,2023-08,4,0.0,0.0,0.25,8,4.0,3.5484226396120295,7.4
Udupi,2023-09,4,0.5,0.5,0.5,9,2.0,3.424959759185623,6.4
Udupi,2023-10,2,0.0,0.5,0.5,10,2.0,3.565225440700958,7.5
Udupi,2023-11,2,0.0,0.0,0.0,11,2.0,3.9682527987066454,10.9
Udupi,2023-12,2,0.5,0.5,0.0,12,3.0,3.9498012940652796,10.8
Udupi,2024-01,3,0.0,0.3333333333333333,0.3333333333333333,1,4.0,3.251550080111404,4.9
Udupi,2024-02,4,0.25,0.5,0.0,2,1.0,3.2251165027059883,4.7
Udupi,2024-03,1,0.0,0.0,0.0,3,2.0,3.278427858875114,5.1
Udupi,2024-04,2,0.0,0.0,0.0,4,7.0,3.3002412794042653,5.3
Udupi,2024-05,7,0.0,0.5714285714285714,0.14285714285714285,5,2.0,3.2255009009031754,4.7
Udupi,2024-06,2,0.0,0.0,0.0,6,5.0,3.5631034735529137,7.5
Udupi,2024-07,5,0.4,0.2,0.0,7,3.0,3.613890917862711,7.9
Udupi,2024-08,3,0.0,0.3333333333333333,0.0,8,5.0,3.531886567662286,7.3
Udupi,2024-10,5,0.0,0.4,0.2,10,5.0,3.805456876767484,9.6
Udupi,2024-11,5,0.0,0.2,0.2,11,3.0,3.8882198766229816,10.3
Udupi,2024-12,3,0.6666666666666666,0.6666666666666666,0.0,12,6.0,3.472283114713128,6.8
Udupi,2025-01,6,0.5,0.5,0.16666666666666666,1,3.0,3.6038539098887377,7.9
Udupi,2025-02,3,0.3333333333333333,0.0,0.3333333333333333,2,2.0,3.3706545924270284,5.9
Udupi,2025-04,2,0.0,1.0,0.0,4,2.0,3.320281946402149,5.5
Udupi,2025-05,2,0.5,0.5,0.0,5,2.0,3.579880004957121,7.7
Udupi,2025-06,2,0.0,0.0,0.0,6,1.0,3.5631034735529137,7.5
Udupi,2025-07,1,0.0,1.0,0.0,7,7.0,3.6956488517619617,8.6
Udupi,2025-08,7,0.2857142857142857,0.42857142857142855,0.14285714285714285,8,1.0,4.165087023802693,12.6
Udupi,2025-09,1,1.0,1.0,1.0,9,2.0,3.3018034858353262,5.3
Udupi,2025-10,2,1.0,0.5,0.0,10,3.0,3.6349367080805752,8.1
Udupi,2025-11,3,0.3333333333333333,1.0,0.0,11,7.0,3.860181016025972,10.0
Udupi,2025-12,7,0.2857142857142857,0.42857142857142855,0.14285714285714285,12,4.0,4.1887382653954885,12.8
Udupi,2026-01,4,0.0,0.0,0.0,1,2.0,3.2176421278179093,4.6
Udupi,2026-03,2,0.5,0.5,0.0,3,3.0,3.4344792548523815,6.4
Udupi,2026-04,3,0.0,0.0,0.3333333333333333,4,4.0,3.373386164635123,5.9
Udupi,2026-05,4,0.0,0.25,0.0,5,,3.3164604247995904,5.4
Uttara Kannada,2022-01,2,0.5,0.5,0.5,1,1.0,2.9540756745267633,2.4
Uttara Kannada,2022-02,1,0.0,0.0,0.0,2,4.0,3.301774262111772,5.3
Uttara Kannada,2022-03,4,0.0,0.25,0.25,3,5.0,3.2421816665370966,4.8
Uttara Kannada,2022-04,5,0.4,0.2,0.0,4,2.0,3.5106782476649703,7.1
Uttara Kannada,2022-05,2,0.0,1.0,0.0,5,4.0,3.312574280560983,5.4
Uttara Kannada,2022-06,4,0.0,0.75,0.0,6,1.0,3.460232460245661,6.6
Uttara Kannada,2022-07,1,0.0,1.0,0.0,7,8.0,3.6956488517619617,8.6
Uttara Kannada,2022-08,8,0.0,0.0,0.125,8,3.0,4.097592471690389,12.0
Uttara Kannada,2022-09,3,0.0,0.3333333333333333,0.3333333333333333,9,3.0,3.413923073723107,6.3
Uttara Kannada,2022-10,3,0.6666666666666666,0.0,0.0,10,2.0,3.4721828785806785,6.7
Uttara Kannada,2022-11,2,0.0,0.0,0.0,11,7.0,3.9682527987066454,10.9
Uttara Kannada,2023-01,7,0.14285714285714285,0.5714285714285714,0.2857142857142857,1,1.0,2.673663630660753,0.0
Uttara Kannada,2023-03,1,0.0,0.0,1.0,3,3.0,4.167867387171182,12.6
Uttara Kannada,2023-04,3,0.0,0.0,0.0,4,4.0,3.294417662149217,5.2
Uttara Kannada,2023-05,4,0.0,0.5,0.0,5,3.0,3.273386836343168,5.1
Uttara Kannada,2023-06,3,0.0,0.3333333333333333,0.3333333333333333,6,3.0,3.553329245316003,7.4
Uttara Kannada,2023-07,3,0.3333333333333333,1.0,0.0,7,6.0,3.6331520176442864,8.1
Uttara Kannada,2023-08,6,0.16666666666666666,0.5,0.0,8,4.0,3.696687614146548,8.6
Uttara Kannada,2023-09,4,0.0,0.25,0.0,9,2.0,3.4012140590507287,6.1
Uttara Kannada,2023-10,2,0.0,0.5,0.0,10,4.0,3.9377904488577133,10.7
Uttara Kannada,2023-11,4,0.5,0.5,0.0,11,5.0,3.8856350213767064,10.2
Uttara Kannada,2023-12,5,0.2,0.4,0.0,12,4.0,3.924776079681373,10.6
Uttara Kannada,2024-01,4,0.0,0.5,0.0,1,5.0,3.117684662163343,3.8
Uttara Kannada,2024-02,5,0.2,0.0,0.4,2,4.0,3.3516273213704784,5.7
Uttara Kannada,2024-03,4,0.25,0.25,0.0,3,1.0,3.2209654904705984,4.6
Uttara Kannada,2024-04,1,1.0,1.0,0.0,4,3.0,3.672146279378205,8.4
Uttara Kannada,2024-05,3,0.0,1.0,0.0,5,1.0,3.276824130106312,5.1
Uttara Kannada,2024-06,1,0.0,1.0,0.0,6,6.0,3.5730924044956014,7.6
Uttara Kannada,2024-07,6,0.16666666666666666,0.3333333333333333,0.16666666666666666,7,6.0,3.625727510319449,8.0
Uttara Kannada,2024-08,6,0.16666666666666666,0.5,0.0,8,6.0,3.696687614146548,8.6
Uttara Kannada,2024-09,6,0.16666666666666666,0.3333333333333333,0.16666666666666666,9,2.0,3.591028055205992,7.8
Uttara Kannada,2024-10,2,0.5,0.5,0.0,10,3.0,3.947890415701957,10.8
Uttara Kannada,2024-11,3,0.0,0.3333333333333333,0.0,11,4.0,3.8530444642696096,10.0
Uttara Kannada,2024-12,4,0.25,0.5,0.0,12,3.0,3.7984299760578697,9.5
Uttara Kannada,2025-01,3,0.3333333333333333,0.6666666666666666,0.0,1,4.0,3.435953705687311,6.4
Uttara Kannada,2025-02,4,0.25,0.75,0.25,2,3.0,3.2576709554473036,4.9
Uttara Kannada,2025-03,3,0.6666666666666666,0.0,0.3333333333333333,3,6.0,3.4774635654975525,6.8
Uttara Kannada,2025-04,6,0.3333333333333333,0.6666666666666666,0.16666666666666666,4,4.0,3.7055639550128467,8.7
Uttara Kannada,2025-05,4,0.5,0.25,0.0,5,2.0,3.5740839125033315,7.6
Uttara Kannada,2025-06,2,0.5,0.5,0.5,6,4.0,3.753943930083622,9.1
Uttara Kannada,2025-07,4,0.25,0.5,0.0,7,1.0,3.5012376202795874,7.0
Uttara Kannada,2025-08,1,0.0,0.0,0.0,8,5.0,3.6195542046806257,8.0
Uttara Kannada,2025-09,5,0.2,0.4,0.0,9,1.0,3.595557355201778,7.8
Uttara Kannada,2025-10,1,0.0,1.0,0.0,10,5.0,4.079274018543846,11.9
Uttara Kannada,2025-11,5,0.4,0.6,0.2,11,5.0,3.87494463957873,10.2
Uttara Kannada,2025-12,5,0.0,0.4,0.0,12,4.0,3.999984923904866,11.2
Uttara Kannada,2026-01,4,0.0,0.5,0.0,1,3.0,3.117684662163343,3.8
Uttara Kannada,2026-02,3,0.3333333333333333,0.3333333333333333,0.0,2,2.0,3.4472573107593174,6.5
Uttara Kannada,2026-03,2,0.5,0.5,0.0,3,5.0,3.4344792548523815,6.4
Uttara Kannada,2026-04,5,0.2,0.4,0.2,4,4.0,3.4028738710907693,6.2
Uttara Kannada,2026-05,4,0.5,0.5,0.0,5,,3.6092022687993177,7.9
Vijayanagara,2022-01,1,0.0,0.0,0.0,1,2.0,3.2595511582007437,5.0
Vijayanagara,2022-02,2,0.0,0.5,0.0,2,2.0,3.2054387986999524,4.5
Vijayanagara,2022-03,2,0.0,0.5,0.5,3,2.0,3.087230775035801,3.5
Vijayanagara,2022-04,2,0.0,0.5,0.0,4,1.0,3.253574212188504,4.9
Vijayanagara,2022-05,1,0.0,0.0,0.0,5,3.0,3.360955690625911,5.8
Vijayanagara,2022-06,3,0.6666666666666666,0.3333333333333333,0.0,6,1.0,3.5487142747340505,7.4
Vijayanagara,2022-07,1,1.0,0.0,0.0,7,6.0,3.870966116410341,10.1
Vijayanagara,2022-08,6,0.16666666666666666,0.8333333333333334,0.0,8,4.0,3.7093770315898036,8.8
Vijayanagara,2022-09,4,0.5,0.0,0.25,9,5.0,3.3728754984911755,5.9
Vijayanagara,2022-10,5,0.4,0.4,0.0,10,3.0,3.825600970587168,9.7
Vijayanagara,2022-11,3,0.3333333333333333,0.3333333333333333,0.0,11,1.0,3.623096585173867,8.0
Vijayanagara,2022-12,1,0.0,1.0,0.0,12,2.0,4.018268523397186,11.4
Vijayanagara,2023-01,2,0.5,0.0,0.0,1,5.0,3.4997179957232216,7.0
Vijayanagara,2023-03,5,0.0,0.4,0.0,3,2.0,3.2883675590520984,5.2
Vijayanagara,2023-04,2,0.0,0.5,0.0,4,2.0,3.253574212188504,4.9
Vijayanagara,2023-05,2,0.0,0.5,0.0,5,3.0,3.2848051185630793,5.2
Vijayanagara,2023-06,3,0.0,0.3333333333333333,0.0,6,4.0,3.501991894365636,7.0
Vijayanagara,2023-07,4,0.25,0.5,0.0,7,1.0,3.5012376202795874,7.0
Vijayanagara,2023-08,1,0.0,1.0,0.0,8,3.0,3.604734374264362,7.9
Vijayanagara,2023-09,3,0.6666666666666666,0.6666666666666666,0.0,9,1.0,3.161697459064945,4.1
Vijayanagara,2023-10,1,0.0,0.0,0.0,10,3.0,3.9263195295158853,10.6
Vijayanagara,2023-11,3,0.6666666666666666,0.3333333333333333,0.3333333333333333,11,1.0,3.068746427120897,3.3
